NCESSchoolID,StateSchoolID,NCESDistrictID,StateDistrictID,LowGrade,HighGrade,SchoolName,District,CountyName,StreetAddress,City,State,ZIP,ZIP4-digit,Phone,LocaleCode,Locale,Charter,Magnet,TitleISchool,Title1SchoolWide,Students,Teachers,StudentTeacherRatio,FreeLunch,ReducedLunch
530516000779,3661,5305160,14066,-1 PK,06,BEACON AVENUE ELEMENTARY SCHOOL,MONTESANO SCHOOL DISTRICT,GRAYS HARBOR COUNTY,1717 EAST BEACON AVENUE,MONTESANO,WA,98563,9755.0,3602494528,32.0,Town: Distant,No,,Yes,Yes,383.0,20.45,18.7,144.0,17.0
530000300588,3578,5300003,8458,0 KG,05,BEACON HILL ELEMENTARY,KELSO SCHOOL DISTRICT,COWLITZ COUNTY,257 ALPHA DR,LONGVIEW,WA,98632,5857.0,3605011450,23.0,Suburb: Small,No,,Yes,Yes,527.0,31.72,16.6,241.0,34.0
530771001140,2070,5307710,17001,0 KG,05,BEACON HILL INTERNATIONAL SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,2025 14 AV S,SEATTLE,WA,98144,4205.0,2062522700,11.0,City: Large,No,,Yes,Yes,480.0,34.19,14.0,225.0,51.0
530591002221,4305,5305910,17417,0 KG,06,BEAR CREEK ELEMENTARY,NORTHSHORE SCHOOL DISTRICT,KING COUNTY,18101 AVONDALE RD NE,WOODINVILLE,WA,98077,9183.0,4254084100,21.0,Suburb: Large,No,,No,,500.0,27.73,18.0,12.0,4.0
530375001495,4460,5303750,17411,06,08,BEAVER LAKE MIDDLE SCHOOL,ISSAQUAH SCHOOL DISTRICT,KING COUNTY,25025 SE 32ND ST,ISSAQUAH,WA,98029,7738.0,4258374150,21.0,Suburb: Large,No,,No,,873.0,37.6,23.2,36.0,8.0
530095002937,4566,5300950,4228,0 KG,05,BEAVER VALLEY SCHOOL,CASCADE SCHOOL DISTRICT,CHELAN COUNTY,19265 BEAVER VALLEY RD,LEAVENWORTH,WA,98826,,5097633309,42.0,Rural: Distant,No,,No,,35.0,2.0,17.5,12.0,0.0
530078001722,1650,5300780,29100,-1 PK,-1 PK,BECC,BURLINGTON-EDISON SCHOOL DISTRICT,SKAGIT COUNTY,927 E FAIRHAVEN AVE,BURLINGTON,WA,98233,,2067573311,23.0,Suburb: Small,No,,No,,45.0,,,23.0,3.0
530261002934,4229,5302610,13165,-1 PK,03,BEEZLEY SPRINGS ELEMENTARY,EPHRATA SCHOOL DISTRICT,GRANT COUNTY,501 C ST NW,EPHRATA,WA,98823,,5097545881,32.0,Town: Distant,No,,No,,19.0,,,3.0,0.0
530579000857,2662,5305790,23403,-1 PK,06,BELFAIR ELEMENTARY,NORTH MASON SCHOOL DISTRICT,MASON COUNTY,NE 22900 HWY 3,BELFAIR,WA,98528,9301.0,3602772233,41.0,Rural: Fringe,No,,Yes,Yes,489.0,32.06,15.3,240.0,48.0
530423000656,3592,5304230,17414,0 KG,06,BELL ELEMENTARY,LAKE WASHINGTON SCHOOL DISTRICT,KING COUNTY,11212 NE 112TH,KIRKLAND,WA,98033,4520.0,4259362510,21.0,Suburb: Large,No,,No,,405.0,26.45,15.3,82.0,19.0
530039003354,5240,5300390,17405,06,12,BELLEVUE BIG PICTURE SCHOOL,BELLEVUE SCHOOL DISTRICT,KING COUNTY,14844 SE 22ND STREET,BELLEVUE,WA,98007,,4254567800,12.0,City: Midsize,No,,No,,343.0,23.31,14.7,32.0,19.0
530039000060,2701,5300390,17405,09,12,BELLEVUE HIGH SCHOOL,BELLEVUE SCHOOL DISTRICT,KING COUNTY,10416 WOLVERINE WAY,BELLEVUE,WA,98004,6600.0,4254567002,12.0,City: Midsize,No,,No,,1545.0,70.94,21.8,138.0,40.0
530042003476,5366,5300420,37501,0 KG,12,BELLINGHAM FAMILY PARTNERSHIP PROGRAM,BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,1408 18TH ST,BELLINGHAM,WA,98225,7201.0,3607256000,13.0,City: Small,No,,,,0.0,,,0.0,0.0
530042000099,2553,5300420,37501,08,12,BELLINGHAM HIGH SCHOOL,BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,2020 CORNWALL AVE,BELLINGHAM,WA,98225,3648.0,3606766575,13.0,City: Small,No,,No,,1070.0,44.4,24.1,275.0,52.0
530042003488,5340,5300420,37501,09,12,BELLINGHAM RE-ENGAGEMENT PROGRAM,BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,1306 DUPONT ST,BELLINGHAM,WA,98225,,3607256000,13.0,City: Small,No,,No,,22.0,,,7.0,0.0
530825001366,2155,5308250,32081,-1 PK,06,BEMISS ELEMENTARY,SPOKANE SCHOOL DISTRICT,SPOKANE COUNTY,2323 E BRIDGEPORT AVE,SPOKANE,WA,99207,5799.0,5093542300,12.0,City: Midsize,No,,Yes,Yes,541.0,40.33,13.4,411.0,66.0
530045000118,3142,5300450,1122,0 KG,06,BENGE ELEMENTARY,BENGE SCHOOL DISTRICT,ADAMS COUNTY,2978 E. BENGE-WINONA RD.,BENGE,WA,99105,697.0,5098872370,43.0,Rural: Remote,No,,No,,14.0,2.19,6.4,0.0,0.0
530927001556,3080,5309270,6037,0 KG,05,BENJAMIN FRANKLIN ELEMENTARY,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,5206 FRANKLIN ST,VANCOUVER,WA,98663,1698.0,3603131850,12.0,City: Midsize,No,,No,,391.0,22.84,17.1,100.0,20.0
530039000062,3705,5300390,17405,0 KG,05,BENNETT ELEMENTARY SCHOOL,BELLEVUE SCHOOL DISTRICT,KING COUNTY,17900 NE 16TH STREET,BELLEVUE,WA,98008,3242.0,4254564800,12.0,City: Midsize,No,,No,,476.0,27.17,17.5,18.0,4.0
530723001064,3587,5307230,17403,0 KG,05,BENSON HILL ELEMENTARY SCHOOL,RENTON SCHOOL DISTRICT,KING COUNTY,18665 116TH AVE SE,RENTON,WA,98058,7198.0,4252043300,13.0,City: Small,No,,Yes,Yes,542.0,36.12,15.0,230.0,54.0
530393003352,5235,5303930,3017,09,12,BENTON COUNTY JAIL,KENNEWICK SCHOOL DISTRICT,BENTON COUNTY,7122 W OKANOGAN PLACE,KENNEWICK,WA,99337,,5092226522,13.0,City: Small,No,,No,,1.0,,,,
530393002546,4007,5303930,3017,06,12,BENTON/FRANKLIN JUVENILE JUSTICE CENTER,KENNEWICK SCHOOL DISTRICT,BENTON COUNTY,5606 WEST CANAL DRIVE,KENNEWICK,WA,99336,1300.0,5097832151,13.0,City: Small,No,,No,,25.0,4.0,6.3,17.0,0.0
530945001599,2074,5309450,36140,0 KG,08,BERNEY ELEMENTARY SCHOOL,WALLA WALLA PUBLIC SCHOOLS,WALLA WALLA COUNTY,1718 PLEASANT ST,WALLA WALLA,WA,99362,3799.0,5095273060,13.0,City: Small,No,,Yes,Yes,436.0,27.28,16.0,170.0,29.0
530192000296,2770,5301920,26059,0 KG,06,BESS HERIAN ELEMENTARY,CUSICK SCHOOL DISTRICT,PEND OREILLE COUNTY,305 MONUMENTAL WAY,CUSICK,WA,99119,9761.0,5094451125,43.0,Rural: Remote,No,,Yes,Yes,120.0,9.43,12.7,73.0,8.0
530048000119,2807,5300480,27403,09,12,BETHEL HIGH SCHOOL,BETHEL SCHOOL DISTRICT,PIERCE COUNTY,22215 38TH AVE E,SPANAWAY,WA,98387,6828.0,2536837000,21.0,Suburb: Large,No,,Yes,Yes,1629.0,68.8,23.7,632.0,202.0
530048000120,3250,5300480,27403,06,09,BETHEL MIDDLE SCHOOL,BETHEL SCHOOL DISTRICT,PIERCE COUNTY,22201 38TH AVENUE EAST,SPANAWAY,WA,98387,6827.0,2536837200,21.0,Suburb: Large,No,,Yes,Yes,667.0,29.57,22.6,311.0,86.0
530123000221,2954,5301230,32360,0 KG,05,BETZ ELEMENTARY,CHENEY SCHOOL DISTRICT,SPOKANE COUNTY,317 N 7TH,CHENEY,WA,99004,1616.0,5095594800,31.0,Town: Fringe,No,,Yes,Yes,428.0,28.12,15.2,196.0,41.0
530240000330,3302,5302400,31015,0 KG,06,BEVERLY ELEMENTARY,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,5221 168TH ST SW,LYNNWOOD,WA,98037,3099.0,4254317732,21.0,Suburb: Large,No,,Yes,Yes,516.0,29.93,17.2,173.0,33.0
530354000519,2765,5303540,17401,-1 PK,06,BEVERLY PARK ELEM AT GLENDALE,HIGHLINE SCHOOL DISTRICT,KING COUNTY,1201 S 104TH ST,SEATTLE,WA,98168,1549.0,2066313400,21.0,Suburb: Large,No,,Yes,Yes,481.0,31.43,15.3,280.0,32.0
530051000129,3392,5300510,20203,0 KG,12,BICKLETON ELEMENTARY & HIGH SCHL,BICKLETON SCHOOL DISTRICT,KLICKITAT COUNTY,100 MARKET ST.,BICKLETON,WA,99322,9738.0,5098965473,43.0,Rural: Remote,No,,Yes,Yes,89.0,11.67,7.6,0.0,0.0
530774001272,2521,5307740,29101,0 KG,06,BIG LAKE ELEMENTARY SCHOOL,SEDRO-WOOLLEY SCHOOL DISTRICT,SKAGIT COUNTY,16802 LAKE VIEW BLVD.,MOUNT VERNON,WA,98274,8180.0,3608553525,23.0,Suburb: Small,No,,No,,321.0,17.69,18.1,59.0,9.0
530354002976,5028,5303540,17401,07,12,BIG PICTURE SCHOOL,HIGHLINE SCHOOL DISTRICT,KING COUNTY,440 S 186TH ST,BURIEN,WA,98148,,2066317700,21.0,Suburb: Large,No,,Yes,Yes,190.0,15.66,12.1,92.0,19.0
530486003335,5210,5304860,31025,09,12,BIO MED ACADEMY,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,8301 84TH STREET NE,MARYSVILLE,WA,98270,,3606291890,22.0,Suburb: Midsize,No,,Yes,No,404.0,16.39,24.6,111.0,33.0
530042000100,2431,5300420,37501,-1 PK,05,BIRCHWOOD ELEMENTARY SCHOOL,BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,3200 PINEWOOD AVE,BELLINGHAM,WA,98225,1436.0,3606766446,13.0,City: Small,No,,Yes,Yes,295.0,20.54,14.4,185.0,21.0
530870001455,3449,5308700,27010,-1 PK,05,BIRNEY,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,1202 S 76TH ST,TACOMA,WA,98408,,2535714600,12.0,City: Midsize,No,,Yes,Yes,444.0,33.47,13.3,323.0,32.0
530207003237,5124,5302070,32414,-1 PK,-1 PK,BIRTH TO 2 PRESCHOOL,DEER PARK SCHOOL DISTRICT,SPOKANE COUNTY,P.O. BOX 490,DEER PARK,WA,99006,,5094645526,31.0,Town: Fringe,No,,,,0.0,,,0.0,0.0
530771003033,5048,5307710,17001,-1 PK,-1 PK,BIRTH TO 3 CONTRACTS,SEATTLE PUBLIC SCHOOLS,KING COUNTY,P.O. BOX 34165,SEATTLE,WA,98124,1165.0,2062520809,11.0,City: Large,No,,No,,349.0,,,6.0,3.0
530396003244,5150,5303960,17415,-1 PK,-1 PK,BIRTH TO AGE 2,KENT SCHOOL DISTRICT,KING COUNTY,12033 SE 256TH ST SUITE A-400,KENT,WA,98030,6503.0,2533737513,13.0,City: Small,No,,No,,123.0,,,3.0,0.0
530123003218,5126,5301230,32360,-1 PK,-1 PK,BIRTH TO THREE,CHENEY SCHOOL DISTRICT,SPOKANE COUNTY,12414 S ANDRUS RD,CHENEY,WA,99004,,5095594525,41.0,Rural: Fringe,No,,No,,41.0,,,0.0,0.0
530048003433,5288,5300480,27403,-1 PK,-1 PK,BIRTH TO THREE,BETHEL SCHOOL DISTRICT,PIERCE COUNTY,516 176TH ST E,SPANAWAY,WA,98387,,2536836923,21.0,Suburb: Large,No,,No,,82.0,,,19.0,0.0
530282003408,5279,5302820,17210,-1 PK,-1 PK,BIRTH TO THREE DEVELOPMENT CENTER,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,PO BOX 24269,FEDERAL WAY,WA,98093,1269.0,2538745445,21.0,Suburb: Large,No,,No,,107.0,,,58.0,3.0
530000100376,3430,5300001,17216,0 KG,05,BLACK DIAMOND ELEMENTARY,ENUMCLAW SCHOOL DISTRICT,KING COUNTY,25314 BAKER STREET,BLACK DIAMOND,WA,98010,9734.0,3608027570,21.0,Suburb: Large,No,,Yes,No,297.0,17.9,16.6,73.0,17.0
530910001889,4205,5309100,34033,0 KG,06,BLACK LAKE ELEMENTARY,TUMWATER SCHOOL DISTRICT,THURSTON COUNTY,6345 BELMORE-BLACK LAKE ROAD,OLYMPIA,WA,98512,7059.0,3607097350,13.0,City: Small,No,,No,,497.0,31.6,15.7,129.0,23.0
530423002649,4532,5304230,17414,0 KG,06,BLACKWELL ELEMENTARY,LAKE WASHINGTON SCHOOL DISTRICT,KING COUNTY,3225 - 205TH PL NE,SAMMAMISH,WA,98074,4374.0,4259362520,21.0,Suburb: Large,No,,No,,439.0,28.62,15.3,3.0,3.0
530057000130,2713,5300570,37503,03,05,BLAINE ELEMENTARY SCHOOL,BLAINE SCHOOL DISTRICT,WHATCOM COUNTY,BLAINE ELEMENTARY,BLAINE,WA,98230,9137.0,3603325213,31.0,Town: Fringe,No,,Yes,Yes,449.0,32.59,13.8,176.0,50.0
530057000132,3136,5300570,37503,09,12,BLAINE HIGH SCHOOL,BLAINE SCHOOL DISTRICT,WHATCOM COUNTY,BLAINE HIGH SCHOOL,BLAINE,WA,98230,9149.0,3603326045,31.0,Town: Fringe,No,,Yes,No,685.0,33.98,20.2,236.0,72.0
530057003020,5021,5300570,37503,0 KG,11,BLAINE HOME CONNECTIONS,BLAINE SCHOOL DISTRICT,WHATCOM COUNTY,580 C STREET,BLAINE,WA,98230,,3603325881,31.0,Town: Fringe,No,,Yes,No,65.0,2.44,26.6,3.0,3.0
530057000131,3796,5300570,37503,06,08,BLAINE MIDDLE SCHOOL,BLAINE SCHOOL DISTRICT,WHATCOM COUNTY,BLAINE MIDDLE SCHOOL,BLAINE,WA,98230,9149.0,3603328226,31.0,Town: Fringe,No,,Yes,Yes,470.0,23.91,19.7,176.0,63.0
530057001741,4476,5300570,37503,0 KG,02,BLAINE PRIMARY SCHOOL,BLAINE SCHOOL DISTRICT,WHATCOM COUNTY,BLAINE PRIMARY SCHOOL,BLAINE,WA,98230,9123.0,3603321300,31.0,Town: Fringe,No,,Yes,Yes,512.0,25.5,20.1,178.0,46.0
530870001496,2094,5308700,27010,-1 PK,05,BLIX ELEMENTARY,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,1302 E 38TH ST,TACOMA,WA,98404,,2535717400,12.0,City: Midsize,No,,Yes,Yes,494.0,30.77,16.1,376.0,34.0
530684001305,4475,5306840,16050,01,08,BLUE HERON MIDDLE SCHOOL,PORT TOWNSEND SCHOOL DISTRICT,JEFFERSON COUNTY,3939 SAN JUAN AVE,PORT TOWNSEND,WA,98368,3323.0,3603794540,41.0,Rural: Fringe,No,,Yes,Yes,392.0,27.43,14.3,185.0,40.0
530945001891,4193,5309450,36140,-1 PK,05,BLUE RIDGE ELEMENTARY,WALLA WALLA PUBLIC SCHOOLS,WALLA WALLA COUNTY,1150 W CHESTNUT ST,WALLA WALLA,WA,99362,3971.0,5095273066,13.0,City: Small,No,,Yes,Yes,387.0,35.57,10.9,308.0,27.0
530063000133,2516,5300630,21234,-1 PK,08,BOISTFORT ELEM,BOISTFORT SCHOOL DISTRICT,LEWIS COUNTY,983 BOISTFORT ROAD,CURTIS,WA,98538,9734.0,3602453343,42.0,Rural: Distant,No,,Yes,Yes,89.0,7.4,12.0,39.0,5.0
530861001441,3349,5308610,27320,0 KG,06,BONNEY LAKE ELEMENTARY,SUMNER SCHOOL DISTRICT,PIERCE COUNTY,18715 80TH ST E,BONNEY LAKE,WA,98390,8582.0,2538914450,21.0,Suburb: Large,No,,Yes,No,447.0,33.28,13.4,111.0,49.0
530861002998,4585,5308610,27320,09,12,BONNEY LAKE HIGH SCHOOL,SUMNER SCHOOL DISTRICT,PIERCE COUNTY,10920 199TH AVE CT E,BONNEY LAKE,WA,98391,,2538915700,21.0,Suburb: Large,No,,No,,1353.0,64.8,20.9,309.0,116.0
530790001292,3291,5307900,23309,-1 PK,05,BORDEAUX ELEMENTARY SCHOOL,SHELTON SCHOOL DISTRICT,MASON COUNTY,350 E. UNIVERSITY AVE.,SHELTON,WA,98584,3699.0,3604263235,32.0,Town: Distant,No,,Yes,Yes,541.0,37.19,14.5,291.0,63.0
530618000922,2487,5306180,34111,0 KG,05,BOSTON HARBOR ELEMENTARY,OLYMPIA SCHOOL DISTRICT,THURSTON COUNTY,7300 ZANGLE RD NE,OLYMPIA,WA,98506,9799.0,3605966200,41.0,Rural: Fringe,No,,No,,151.0,11.07,13.6,26.0,9.0
530591000876,3106,5305910,17417,10,12,BOTHELL HIGH SCHOOL,NORTHSHORE SCHOOL DISTRICT,KING COUNTY,9130 NE 180 ST,BOTHELL,WA,98011,3360.0,4254087018,21.0,Suburb: Large,No,,Yes,No,1605.0,71.39,22.5,219.0,91.0
530354000521,2982,5303540,17401,-1 PK,06,BOW LAKE ELEMENTARY,HIGHLINE SCHOOL DISTRICT,KING COUNTY,18237 42ND AVE S,SEATAC,WA,98188,4525.0,2066313500,21.0,Suburb: Large,No,,Yes,Yes,706.0,39.3,18.0,428.0,53.0
530111000189,3260,5301110,32356,06,08,BOWDISH MIDDLE SCHOOL,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,2109 S SKIPWORTH ROAD,SPOKANE VALLEY,WA,99206,5698.0,5092284700,13.0,City: Small,No,,Yes,Yes,508.0,27.0,18.8,209.0,66.0
530870001456,3646,5308700,27010,-1 PK,05,BOZE,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,1140 E 65TH ST,TACOMA,WA,98404,,2535714688,12.0,City: Midsize,No,,Yes,Yes,374.0,26.29,14.2,272.0,44.0
530066000139,3109,5300660,18100,09,12,BREMERTON HIGH SCHOOL,BREMERTON SCHOOL DISTRICT,KITSAP COUNTY,1500 13TH STREET,BREMERTON,WA,98337,1370.0,3604730800,13.0,City: Small,No,,Yes,Yes,1238.0,62.98,19.7,645.0,123.0
530066002652,1749,5300660,18100,0 KG,08,BREMERTON HOME LINK PROGRAM,BREMERTON SCHOOL DISTRICT,KITSAP COUNTY,134 MARION AVENUE N,BREMERTON,WA,98312,3825.0,3604734100,13.0,City: Small,No,,No,,27.0,0.8,33.8,13.0,3.0
530492000743,3693,5304920,32354,0 KG,06,BRENTWOOD ELEMENTARY SCHOOL,MEAD SCHOOL DISTRICT,SPOKANE COUNTY,406 W REGINA AVE,SPOKANE,WA,99218,2898.0,5094656200,21.0,Suburb: Large,No,,Yes,No,541.0,29.0,18.7,145.0,32.0
530069003381,5272,5300690,24111,09,12,BREWSTER ALTERNATIVE SCHOOL,BREWSTER SCHOOL DISTRICT,OKANOGAN COUNTY,P.O. BOX 97,BREWSTER,WA,98812,,5096893449,43.0,Rural: Remote,No,,No,,20.0,0.55,36.4,16.0,0.0
530069000148,3293,5300690,24111,-1 PK,06,BREWSTER ELEMENTARY SCHOOL,BREWSTER SCHOOL DISTRICT,OKANOGAN COUNTY,P.O. BOX 97,BREWSTER,WA,98812,97.0,5096892581,43.0,Rural: Remote,No,,Yes,Yes,517.0,31.67,16.3,493.0,0.0
530069000149,2800,5300690,24111,09,12,BREWSTER HIGH SCHOOL,BREWSTER SCHOOL DISTRICT,OKANOGAN COUNTY,P.O. BOX 97,BREWSTER,WA,98812,97.0,5096893449,43.0,Rural: Remote,No,,Yes,Yes,247.0,16.04,15.4,222.0,0.0
530069002284,4223,5300690,24111,06,09,BREWSTER MIDDLE SCHOOL,BREWSTER SCHOOL DISTRICT,OKANOGAN COUNTY,P.O. BOX 97,BREWSTER,WA,98812,,5096892032,43.0,Rural: Remote,No,,Yes,Yes,218.0,12.14,18.0,200.0,0.0
530792001299,2990,5307920,17412,0 KG,06,BRIARCREST ELEMENTARY,SHORELINE SCHOOL DISTRICT,KING COUNTY,2715 N.E. 158TH STREET,SHORELINE,WA,98155,6443.0,2063934170,21.0,Suburb: Large,No,,Yes,Yes,491.0,29.01,16.9,157.0,39.0
530375000571,3440,5303750,17411,0 KG,05,BRIARWOOD ELEMENTARY,ISSAQUAH SCHOOL DISTRICT,KING COUNTY,17020 SE 134TH ST,RENTON,WA,98059,7020.0,4258375000,21.0,Suburb: Large,No,,Yes,No,584.0,35.38,16.5,79.0,8.0
530072002890,1900,5300720,9075,09,12,BRIDGEPORT AURORA HIGH SCHOOL,BRIDGEPORT SCHOOL DISTRICT,DOUGLAS COUNTY,P.O. BOX 1060,BRIDGEPORT,WA,98813,1060.0,5096865656,43.0,Rural: Remote,No,,Yes,Yes,17.0,1.0,17.0,14.0,0.0
530072000150,2562,5300720,9075,-1 PK,06,BRIDGEPORT ELEMENTARY,BRIDGEPORT SCHOOL DISTRICT,DOUGLAS COUNTY,P.O. BOX 1060,BRIDGEPORT,WA,98813,1060.0,5096862201,43.0,Rural: Remote,No,,Yes,Yes,442.0,29.33,15.1,396.0,0.0
530072000151,2788,5300720,9075,09,12,BRIDGEPORT HIGH SCHOOL,BRIDGEPORT SCHOOL DISTRICT,DOUGLAS COUNTY,BOX 1060,BRIDGEPORT,WA,98813,1090.0,5096868770,43.0,Rural: Remote,No,,Yes,Yes,209.0,13.0,16.1,181.0,0.0
530072001271,4213,5300720,9075,06,08,BRIDGEPORT MIDDLE SCHOOL,BRIDGEPORT SCHOOL DISTRICT,DOUGLAS COUNTY,PO BOX 1060,BRIDGEPORT,WA,98813,,5096869501,43.0,Rural: Remote,No,,Yes,Yes,174.0,12.0,14.5,167.0,0.0
530240000331,3536,5302400,31015,0 KG,06,BRIER ELEMENTARY,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,3625 232ND ST SW,BRIER,WA,98036,8258.0,4254317854,21.0,Suburb: Large,No,,No,,434.0,23.79,18.2,55.0,16.0
530240000332,3650,5302400,31015,07,08,BRIER TERRACE MIDDLE SCHOOL,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,22200 BRIER ROAD,BRIER,WA,98036,8099.0,4254317834,21.0,Suburb: Large,No,,No,,654.0,32.99,19.8,152.0,37.0
530282000431,3700,5302820,17210,-1 PK,05,BRIGADOON ELEMENTARY SCHOOL,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,3601 SW 336TH ST,FEDERAL WAY,WA,98023,2929.0,2539452400,21.0,Suburb: Large,No,,Yes,Yes,341.0,23.78,14.3,180.0,16.0
530075000153,2836,5300750,16046,0 KG,08,BRINNON ELEMENTARY,BRINNON SCHOOL DISTRICT,JEFFERSON COUNTY,46 SCHOOLHOUSE RD,BRINNON,WA,98320,,3607964646,41.0,Rural: Fringe,No,,Yes,Yes,38.0,4.25,8.9,32.0,3.0
530594000898,3477,5305940,15201,0 KG,05,BROADVIEW ELEMENTARY,OAK HARBOR SCHOOL DISTRICT,ISLAND COUNTY,473 SW FAIRHAVEN DR.,OAK HARBOR,WA,98277,2287.0,3606795801,32.0,Town: Distant,No,,Yes,Yes,502.0,28.12,17.9,163.0,43.0
530771001145,2209,5307710,17001,-1 PK,08,BROADVIEW-THOMSON K-8 SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,13052 GREENWOOD AV N,SEATTLE,WA,98133,7309.0,2062524080,11.0,City: Large,No,,Yes,Yes,683.0,51.52,13.3,306.0,84.0
530111000190,2892,5301110,32356,-1 PK,05,BROADWAY ELEMENTARY,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,11016 E BROADWAY AVENUE,SPOKANE VALLEY,WA,99206,5006.0,5099226780,13.0,City: Small,No,,Yes,Yes,467.0,34.65,13.5,303.0,38.0
530447002217,2665,5304470,8122,-1 PK,-1 PK,BROADWAY LEARNING CENTER,LONGVIEW SCHOOL DISTRICT,COWLITZ COUNTY,1410 8TH AVENUE,LONGVIEW,WA,98632,3807.0,3605757429,13.0,City: Small,No,,No,,75.0,7.5,10.0,55.0,4.0
530294000470,3180,5302940,27402,-1 PK,05,BROOKDALE ELEMENTARY,FRANKLIN PIERCE SCHOOL DISTRICT,PIERCE COUNTY,611 132ND STREET S,TACOMA,WA,98444,3599.0,2535359885,21.0,Suburb: Large,No,,Yes,Yes,482.0,29.83,16.2,332.0,10.0
530792001300,3230,5307920,17412,0 KG,06,BROOKSIDE ELEMENTARY,SHORELINE SCHOOL DISTRICT,KING COUNTY,17447 37TH AVENUE N.E.,LAKE FOREST PARK,WA,98155,5499.0,2063934140,21.0,Suburb: Large,No,,No,,518.0,27.48,18.9,69.0,18.0
530696002340,4361,5306960,27003,-1 PK,06,BROUILLET ELEMENTARY,PUYALLUP SCHOOL DISTRICT,PIERCE COUNTY,17207 94TH AVE E,PUYALLUP,WA,98375,9667.0,2538418670,21.0,Suburb: Large,No,,No,,689.0,35.62,19.3,160.0,45.0
530825001368,2218,5308250,32081,-1 PK,06,BROWNE ELEMENTARY,SPOKANE SCHOOL DISTRICT,SPOKANE COUNTY,5102 N DRISCOLL BLVD,SPOKANE,WA,99205,6099.0,5093542400,12.0,City: Midsize,No,,Yes,Yes,414.0,27.68,15.0,210.0,48.0
530870001457,2872,5308700,27010,0 KG,05,BROWNS POINT,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,1526 51ST ST NE,TACOMA,WA,98422,,2535717600,12.0,City: Midsize,No,,No,,460.0,28.41,16.2,80.0,18.0
530108000176,2994,5301080,18401,0 KG,06,BROWNSVILLE ELEMENTARY,CENTRAL KITSAP SCHOOL DISTRICT,KITSAP COUNTY,8795 ILLAHEE RD NE,BREMERTON,WA,98311,8.0,3606628000,22.0,Suburb: Midsize,No,,No,,428.0,26.73,16.0,96.0,31.0
530870001458,3397,5308700,27010,-1 PK,08,BRYANT,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,717 S GRANT AVE,TACOMA,WA,98405,,2535712800,12.0,City: Midsize,No,,Yes,Yes,427.0,27.19,15.7,200.0,22.0
530825002764,3008,5308250,32081,-1 PK,12,BRYANT CENTER,SPOKANE SCHOOL DISTRICT,SPOKANE COUNTY,N 910 ASH ST,SPOKANE,WA,99201,1811.0,5093547810,12.0,City: Midsize,No,,Yes,Yes,619.0,15.44,40.1,132.0,53.0
530771001146,2372,5307710,17001,0 KG,05,BRYANT ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,3311 NE 60 ST,SEATTLE,WA,98115,7318.0,2062525200,11.0,City: Large,No,,No,,589.0,32.95,17.9,28.0,3.0
530723001065,2439,5307230,17403,0 KG,05,BRYN MAWR ELEMENTARY SCHOOL,RENTON SCHOOL DISTRICT,KING COUNTY,8212 S 118TH ST,SEATTLE,WA,98178,3854.0,4252044150,21.0,Suburb: Large,No,,Yes,Yes,426.0,24.73,17.2,240.0,48.0
530816001345,4029,5308160,18402,0 KG,06,BURLEY GLENWOOD ELEMENTARY,SOUTH KITSAP SCHOOL DISTRICT,KITSAP COUNTY,100 SW LAKEWAY BLVD,PORT ORCHARD,WA,98367,7253.0,3604433110,41.0,Rural: Fringe,No,,Yes,Yes,436.0,26.78,16.3,164.0,45.0
530078000155,2362,5300780,29100,09,12,BURLINGTON EDISON HIGH SCHOOL,BURLINGTON-EDISON SCHOOL DISTRICT,SKAGIT COUNTY,301 N BURLINGTON BLVD,BURLINGTON,WA,98233,1199.0,3607574074,23.0,Suburb: Small,No,,Yes,Yes,1127.0,55.6,20.3,417.0,72.0
530078003103,1928,5300780,29100,09,12,BURLINGTON-EDISON ALTERNATIVE SCHOOL,BURLINGTON-EDISON SCHOOL DISTRICT,SKAGIT COUNTY,301 N BURLINGTON BLVD,BURLINGTON,WA,98233,2298.0,3607573311,23.0,Suburb: Small,No,,Yes,Yes,57.0,3.63,15.7,38.0,3.0
